Transaction_ID,Date,Item_ID,Outlet_ID,Customer_ID,Quantity,Sales,Rating
TXN0005414,25-10-2023,ITM0475,OUT031,CUS00445,18,2387.83,3.8
TXN0009437,25-05-2023,ITM0012,OUT024,CUS00199,14,,3.7
TXN0009445,08-06-2022,ITM0487,OUT026,CUS00762,1,1217.59,4.5
TXN0002107,09-12-2018,ITM0174,OUT020,CUS01916,,41.71,4.3
TXN0001729,15-10-2022,ITM0444,OUT025,CUS01825,1,408.20,1.2
TXN0003550,07-08-2023,ITM0218,OUT013,CUS01986,10,3126.00,1.2
TXN0002096,08-02-2019,ITM0431,OUT031,CUS01370,11,1182.33,2.1
TXN0010401,29-07-2018,ITM0072,OUT031,CUS00371,11,3118.36,1.1
TXN0001414,05-09-2019,ITM0071,OUT014,CUS00210,12,3599.42,
TXN0003627,13-01-2021,ITM0308,OUT016,CUS00021,9,1714.65,2.9
TXN0009726,,ITM0087,OUT015,CUS01119,8,499.47,4.4
TXN0001394,21-07-2023,ITM0018,OUT047,CUS01613,7,1765.07,
TXN0003031,,ITM0457,OUT020,CUS00087,11,1730.03,3.6
TXN0004731,06-03-2021,ITM0071,OUT033,CUS00168,4,812.12,3.5
TXN0004753,27-03-2019,ITM0467,OUT008,CUS00800,10,2549.68,2.4
TXN0003218,16-11-2018,ITM0188,OUT031,CUS01834,14,2351.12,2.1
TXN0008851,28-03-2018,ITM0354,OUT049,CUS01098,14,1697.64,1.1
TXN0004329,17-05-2019,ITM0046,OUT012,CUS00396,11,3549.06,3.7
TXN0001196,01-05-2022,ITM0251,OUT043,CUS01427,18,1486.00,3.9
TXN0002983,09-03-2018,ITM0086,OUT030,CUS01910,5,3382.05,1.8
TXN0008544,06-02-2019,ITM0314,OUT018,CUS01818,17,2430.51,4.8
TXN0004300,26-02-2020,ITM0054,OUT022,CUS00271,4,2150.88,4.2
TXN0006805,13-10-2023,ITM0069,OUT047,CUS01496,6,2842.20,4.5
TXN0001252,13-03-2023,ITM0498,OUT019,CUS01590,12,2601.40,3.7
TXN0003855,13-08-2023,ITM0287,OUT043,CUS01191,4,140.49,
TXN0001143,16-10-2020,ITM0266,OUT031,CUS01577,13,1369.43,1.1
TXN0008737,18-02-2020,ITM0486,OUT036,CUS00723,20,4609.74,2.0
TXN0008091,24-11-2023,ITM0023,OUT034,CUS00766,6,2209.52,2.8
TXN0006019,16-07-2022,ITM0451,OUT031,CUS01716,10,,3.2
TXN0005159,16-10-2021,ITM0398,OUT039,CUS00348,17,4846.41,4.6
TXN0001417,03-10-2022,ITM0375,OUT013,CUS01335,19,,1.1
,,,,,,,
TXN0009442,20-03-2020,ITM0061,OUT017,CUS01798,18,1024.92,3.0
TXN0001547,24-06-2020,ITM0357,OUT024,CUS00646,15,2255.11,4.9
TXN0009307,05-09-2020,ITM0486,OUT040,CUS01571,15,4028.60,1.2
TXN0006995,24-02-2023,ITM0186,OUT010,CUS00700,19,4552.67,3.9
TXN0006799,06-09-2018,ITM0470,OUT012,CUS00190,5,4469.34,2.6
TXN0002131,28-10-2023,ITM0260,OUT024,CUS00927,19,1509.70,4.2
TXN0003498,05-02-2023,ITM0339,OUT042,CUS01904,7,3324.13,4.7
TXN0002295,14-10-2023,ITM0232,OUT002,CUS01593,11,,2.5
TXN0001564,09-07-2022,ITM0221,OUT026,CUS00773,20,2294.96,2.8
TXN0009557,26-04-2022,ITM0327,OUT043,CUS00113,17,2939.27,2.6
TXN0003206,06-07-2022,ITM0429,OUT050,CUS00657,16,2435.47,1.7
TXN0008443,15-01-2019,ITM0122,OUT021,CUS01555,17,2829.87,3.7
TXN0000149,16-05-2023,ITM0173,OUT031,CUS01640,19,1640.85,2.1
TXN0009761,23-04-2018,ITM0091,OUT021,CUS01539,20,4795.52,3.6
TXN0000118,31-08-2019,ITM0309,OUT039,CUS00357,1,853.19,1.9
TXN0006661,08-11-2022,ITM0195,OUT049,CUS00196,5,2262.89,
TXN0002478,,ITM0054,OUT011,CUS00117,15,1300.97,3.4
TXN0005232,24-01-2022,ITM0267,OUT029,CUS00108,1,1278.31,3.6
TXN0009346,07-06-2019,ITM0252,OUT045,CUS00085,2,3877.24,1.4
TXN0001156,28-02-2019,ITM0160,OUT046,CUS00439,13,563.43,2.5
TXN0003878,16-09-2018,ITM0217,OUT002,CUS00332,1,949.33,3.6
TXN0001663,01-07-2021,ITM0424,OUT033,CUS01286,20,2794.63,3.2
TXN0003980,10-12-2018,ITM0101,OUT049,CUS01897,7,2061.95,1.9
TXN0008622,05-11-2020,ITM0339,OUT018,CUS01514,18,2255.40,2.3
TXN0007623,19-10-2020,ITM0265,OUT018,CUS00975,10,2505.18,4.1
TXN0000564,08-07-2020,ITM0046,OUT002,CUS00502,1,3372.32,4.1
TXN0000616,16-01-2023,ITM0112,OUT009,CUS01522,8,2901.04,2.1
TXN0005951,11-01-2020,ITM0134,OUT043,CUS01681,20,4752.07,1.5
TXN0000038,01-11-2023,ITM0038,OUT024,CUS00063,12,4489.55,3.7
TXN0006047,10-01-2021,ITM0492,OUT043,CUS01884,20,1513.45,3.5
TXN0006086,29-05-2019,ITM0476,OUT034,CUS01933,4,2662.30,4.9
TXN0008119,15-10-2023,ITM0027,OUT008,CUS00464,13,4014.11,3.4
TXN0008459,14-09-2022,ITM0393,OUT010,CUS01707,17,3252.50,3.0
TXN0001111,15-10-2019,ITM0227,OUT048,CUS00985,18,4590.64,3.1
TXN0004250,20-08-2023,ITM0432,OUT009,CUS01556,16,2286.60,3.1
TXN0008052,13-11-2022,ITM0362,OUT008,CUS00511,17,899.09,4.2
TXN0000255,09-09-2023,ITM0110,OUT026,CUS00582,16,2472.15,2.4
TXN0009353,09-02-2019,ITM0037,OUT020,CUS01951,5,3781.88,
TXN0000298,21-01-2020,ITM0478,OUT045,CUS01604,13,1977.26,2.7
TXN0003687,08-10-2020,ITM0150,OUT016,CUS00863,2,4045.29,2.4
TXN0006573,03-04-2022,ITM0435,OUT033,CUS00232,9,1830.34,3.5
TXN0001553,29-09-2022,ITM0229,OUT022,CUS00581,13,1066.41,4.4
TXN0009961,,ITM0430,OUT018,CUS01559,3,1532.74,2.3
TXN0006539,26-06-2019,ITM0215,OUT049,CUS00819,20,1060.18,1.1
TXN0005280,31-07-2018,ITM0463,OUT021,CUS00515,5,1832.84,4.3
TXN0008916,09-02-2020,ITM0301,OUT050,CUS00598,11,1167.60,2.8
TXN0002217,25-04-2021,ITM0027,OUT004,CUS00298,20,1692.21,
TXN0003314,03-04-2021,ITM0013,OUT027,CUS01896,13,1420.62,2.8
TXN0006393,14-03-2022,ITM0037,OUT014,CUS01248,14,1128.56,2.4
TXN0007038,13-07-2021,ITM0189,OUT030,CUS01606,10,1937.15,2.9
TXN0000177,30-11-2019,ITM0073,OUT039,CUS00275,1,808.49,1.3
TXN0003243,09-06-2019,ITM0013,OUT037,CUS01437,5,4859.79,3.2
TXN0004313,31-07-2021,ITM0033,OUT025,CUS00590,18,1004.18,1.7
TXN0001838,30-01-2022,ITM0344,OUT041,CUS00505,20,3828.09,3.8
TXN0004286,01-10-2023,ITM0048,OUT024,CUS00742,11,,2.9
TXN0006206,29-04-2023,ITM0013,OUT046,CUS01110,20,1328.75,4.1
TXN0002940,26-09-2021,ITM0108,OUT006,CUS01506,1,4976.25,2.6
TXN0008742,30-10-2023,ITM0104,OUT026,CUS01719,4,1664.81,4.4
TXN0007744,08-02-2020,ITM0204,OUT003,CUS01509,7,864.18,4.2
TXN0003296,16-03-2018,ITM0480,OUT001,CUS00390,12,4963.01,4.1
TXN0002874,08-12-2021,ITM0274,OUT006,CUS01840,2,296.99,1.6
TXN0006151,01-06-2019,ITM0477,OUT010,CUS01298,7,1005.29,4.0
TXN0000889,18-02-2018,ITM0439,OUT032,CUS01433,1,4659.34,2.8
TXN0007869,09-12-2023,ITM0452,OUT014,CUS00994,5,2688.78,4.7
TXN0007683,03-07-2019,ITM0223,OUT044,CUS01346,15,4365.72,4.1
TXN0001054,26-09-2021,ITM0350,OUT026,CUS00646,7,,4.1
TXN0009143,31-01-2019,ITM0334,OUT045,CUS00104,4,2267.12,3.5
TXN0006297,12-01-2022,ITM0069,OUT045,CUS01063,16,3696.40,2.6
TXN0003428,14-06-2019,ITM0024,OUT025,CUS00555,5,3689.22,1.1
TXN0008141,27-02-2021,ITM0133,OUT009,CUS00330,13,885.95,2.5
TXN0008497,17-06-2023,ITM0282,OUT024,CUS00308,14,4719.30,4.3
TXN0004927,11-09-2019,ITM0456,OUT001,CUS01436,20,703.91,2.5
TXN0006308,14-04-2021,ITM0276,OUT034,CUS00756,5,676.81,4.2
TXN0000729,06-08-2021,ITM0386,OUT006,CUS01275,9,529.96,1.3
TXN0004861,24-03-2023,ITM0153,OUT047,CUS00476,4,2014.83,2.4
TXN0006409,02-02-2019,ITM0345,OUT034,CUS00849,1,3662.45,1.4
TXN0007011,22-04-2018,ITM0152,OUT008,CUS01254,6,1821.70,2.5
TXN0003660,01-04-2019,ITM0405,OUT039,CUS01759,6,3689.21,2.1
TXN0008436,16-03-2021,ITM0107,OUT036,CUS00026,1,1409.54,1.1
TXN0007867,09-09-2019,ITM0432,OUT049,CUS01767,11,3158.80,2.3
TXN0006926,08-12-2019,ITM0114,OUT041,CUS00737,7,4098.90,
TXN0002697,21-01-2021,ITM0449,OUT033,CUS00383,18,,3.7
TXN0003138,03-04-2019,ITM0123,OUT017,CUS00414,14,3519.27,3.1
TXN0003993,31-05-2023,ITM0107,OUT031,CUS00030,8,2148.16,1.8
TXN0006220,23-07-2019,ITM0214,OUT019,CUS01853,18,1347.56,4.0
TXN0008318,17-04-2018,ITM0054,OUT038,CUS01866,18,2716.60,1.2
TXN0000452,26-12-2018,ITM0023,OUT038,CUS00243,6,3238.43,
TXN0010492,20-10-2021,ITM0282,OUT019,CUS00369,2,2955.23,1.1
TXN0006652,12-12-2021,ITM0493,OUT048,CUS00157,8,,1.0
TXN0006641,26-03-2023,ITM0267,OUT027,CUS00222,18,3678.64,4.7
TXN0002378,23-06-2023,ITM0343,OUT049,CUS00117,20,,2.6
TXN0010416,18-11-2018,ITM0323,OUT025,CUS00395,16,3746.32,3.1
TXN0007717,25-10-2019,ITM0111,OUT050,CUS01922,6,2398.63,3.5
TXN0007758,15-09-2018,ITM0056,OUT042,CUS00367,13,3353.12,3.0
TXN0009074,09-12-2021,ITM0283,OUT015,CUS01159,,4017.03,4.2
TXN0009454,13-11-2018,ITM0035,OUT037,CUS00015,5,2297.32,2.8
TXN0010330,02-02-2021,ITM0179,OUT046,CUS00397,20,,2.4
TXN0006823,24-06-2021,ITM0228,OUT030,CUS00230,3,3952.53,2.3
TXN0003925,23-05-2019,ITM0296,OUT024,CUS00127,,2551.22,3.7
TXN0003032,02-01-2018,ITM0313,OUT021,CUS01251,2,748.80,3.7
TXN0001934,12-12-2022,ITM0045,OUT031,CUS01638,14,3991.64,2.7
TXN0008682,13-12-2023,ITM0107,OUT012,CUS01986,,,3.1
TXN0005856,20-02-2019,ITM0497,OUT003,CUS01718,6,2668.23,4.6
TXN0007425,22-02-2021,ITM0415,OUT043,CUS01312,6,2242.23,3.1
TXN0008952,03-08-2021,ITM0190,OUT008,CUS01199,4,3662.56,1.8
TXN0009470,18-03-2023,ITM0453,OUT050,CUS01639,2,1242.26,3.3
TXN0002019,06-11-2021,ITM0032,OUT031,CUS01280,17,3040.85,1.3
TXN0008508,17-11-2019,ITM0091,OUT022,CUS01064,2,4154.28,2.8
TXN0007926,23-01-2022,ITM0407,OUT041,CUS00633,4,71.14,4.4
TXN0000762,13-03-2021,ITM0020,OUT021,CUS00638,5,524.22,
TXN0000430,12-06-2021,ITM0317,OUT021,CUS01742,13,2458.86,4.9
TXN0006268,16-02-2023,ITM0010,OUT027,CUS01880,8,2414.27,3.5
TXN0006876,29-04-2020,ITM0349,OUT041,CUS01622,3,2207.10,2.2
TXN0003387,08-09-2023,ITM0025,OUT024,CUS01309,3,1076.88,3.6
TXN0007507,16-02-2021,ITM0281,OUT004,CUS00941,10,602.98,4.8
TXN0004252,26-05-2020,ITM0363,OUT026,CUS00137,1,2104.61,2.3
TXN0006853,24-01-2023,ITM0429,OUT047,CUS00174,3,4494.25,3.6
TXN0002427,,ITM0028,OUT026,CUS00504,8,1085.50,1.8
TXN0001968,30-06-2020,ITM0044,OUT016,CUS00657,4,2607.65,4.1
TXN0009594,07-05-2019,ITM0029,OUT002,CUS00858,10,364.62,3.5
TXN0008080,09-03-2020,ITM0156,OUT015,CUS00516,11,115.73,1.9
TXN0002189,26-09-2021,ITM0315,OUT020,CUS00151,5,3260.19,
TXN0010374,07-11-2019,ITM0485,OUT010,CUS00691,,4600.21,3.3
TXN0004132,22-10-2019,ITM0135,OUT040,CUS01121,2,695.45,4.0
TXN0002433,27-09-2019,ITM0295,OUT046,CUS00465,,1265.68,3.1
TXN0000745,25-08-2022,ITM0294,OUT014,CUS01077,19,525.75,3.0
TXN0001990,23-02-2021,ITM0377,OUT039,CUS01392,,58.00,2.6
TXN0003711,07-05-2018,ITM0193,OUT002,CUS00797,13,4621.82,4.2
TXN0004511,19-10-2018,ITM0468,OUT035,CUS01805,7,1823.38,4.4
TXN0008950,,ITM0319,OUT034,CUS01508,10,1545.41,3.9
TXN0002330,04-02-2023,ITM0279,OUT008,CUS00081,2,4797.36,4.5
TXN0008286,27-08-2019,ITM0275,OUT010,CUS00580,,3465.18,3.6
TXN0004500,17-11-2018,ITM0145,OUT010,CUS01332,11,1852.43,3.0
TXN0009176,29-08-2021,ITM0051,OUT028,CUS00025,1,4942.54,
TXN0008324,24-01-2021,ITM0485,OUT034,CUS01817,16,4132.31,2.4
TXN0009047,20-01-2022,ITM0159,OUT047,CUS00966,15,4630.02,2.2
TXN0009615,12-07-2018,ITM0021,OUT003,CUS01946,1,3712.34,3.0
TXN0002782,23-03-2023,ITM0075,OUT050,CUS00356,15,2514.91,3.1
TXN0007258,24-11-2023,ITM0310,OUT007,CUS01778,18,3412.94,2.5
TXN0000144,27-02-2021,ITM0150,OUT048,CUS00454,10,2075.60,4.0
TXN0007137,23-08-2019,ITM0254,OUT035,CUS00545,2,1130.17,1.7
TXN0003511,24-07-2018,ITM0363,OUT014,CUS01310,18,3768.88,3.4
TXN0005770,06-05-2021,ITM0071,OUT015,CUS01483,14,2089.21,3.6
TXN0000449,22-09-2022,ITM0360,OUT049,CUS01181,13,4383.23,1.5
TXN0004838,06-06-2020,ITM0339,OUT035,CUS01936,14,2603.61,1.1
TXN0001064,23-01-2020,ITM0311,OUT003,CUS00885,,756.84,3.7
TXN0009392,10-04-2018,ITM0142,OUT037,CUS00922,11,4046.09,4.6
TXN0009447,31-03-2019,ITM0092,OUT037,CUS01006,17,2525.83,3.5
TXN0006895,22-05-2022,ITM0491,OUT019,CUS00183,5,1713.29,2.0
TXN0004770,08-12-2021,ITM0321,OUT026,CUS00109,2,,3.5
TXN0005253,19-07-2019,ITM0169,OUT042,CUS01507,20,3959.07,3.9
TXN0003226,31-12-2018,ITM0396,OUT046,CUS01596,17,114.14,2.9
TXN0000297,28-11-2020,ITM0163,OUT049,CUS00208,5,1182.04,5.0
TXN0002337,26-07-2019,ITM0179,OUT033,CUS00336,3,1714.08,
TXN0006591,28-07-2018,ITM0330,OUT029,CUS01514,9,4637.51,4.4
TXN0004992,13-03-2021,ITM0334,OUT025,CUS01866,19,1745.93,2.5
TXN0008174,19-05-2021,ITM0033,OUT017,CUS01995,11,2705.14,5.0
TXN0000204,27-08-2023,ITM0106,OUT026,CUS01502,19,4236.43,4.4
TXN0008019,23-02-2022,ITM0475,OUT011,CUS00107,2,2404.23,
TXN0003078,17-03-2023,ITM0140,OUT041,CUS00449,3,2552.29,4.8
TXN0007822,28-07-2022,ITM0311,OUT020,CUS00584,1,4822.70,1.0
TXN0000736,28-04-2020,ITM0290,OUT025,CUS01215,17,4437.00,2.0
TXN0001667,17-11-2021,ITM0214,OUT031,CUS00423,12,1138.85,
TXN0005914,29-01-2020,ITM0410,OUT015,CUS00300,15,4843.00,1.2
TXN0008425,06-08-2018,ITM0241,OUT014,CUS01659,7,1655.35,2.6
TXN0006052,02-11-2019,ITM0175,OUT021,CUS00186,10,2143.81,1.2
TXN0009290,,ITM0180,OUT020,CUS01980,11,,1.7
TXN0000127,08-07-2023,ITM0396,OUT008,CUS01338,18,1386.14,2.3
TXN0005315,16-08-2020,ITM0048,OUT035,CUS01493,,4690.30,3.7
TXN0001935,16-01-2020,ITM0388,OUT025,CUS00981,4,1326.03,1.7
TXN0007050,25-10-2019,ITM0053,OUT034,CUS01871,15,4241.02,3.7
TXN0008345,01-01-2020,ITM0303,OUT040,CUS00029,5,1304.58,2.0
TXN0000515,31-05-2018,ITM0199,OUT036,CUS01243,8,,2.9
TXN0004854,03-01-2022,ITM0358,OUT035,CUS00857,3,2053.60,1.4
TXN0005481,29-01-2018,ITM0126,OUT020,CUS00960,19,1078.19,2.0
TXN0009321,07-08-2021,ITM0293,OUT045,CUS01967,9,2248.18,
TXN0008901,17-11-2018,ITM0234,OUT036,CUS00591,11,1970.15,1.5
TXN0008017,28-02-2022,ITM0198,OUT042,CUS01360,2,34.99,3.7
TXN0007348,03-05-2022,ITM0237,OUT023,CUS01100,10,3176.35,1.9
TXN0007339,18-03-2018,ITM0074,OUT009,CUS01418,3,,4.0
TXN0006170,25-03-2018,ITM0145,OUT001,CUS01604,14,2608.49,3.6
TXN0008112,,ITM0405,OUT016,CUS01168,18,2991.17,3.3
TXN0004043,24-07-2023,ITM0161,OUT049,CUS00623,11,3756.78,1.0
TXN0005030,21-07-2022,ITM0439,OUT034,CUS01791,9,1142.00,3.4
TXN0009225,12-12-2022,ITM0263,OUT047,CUS00493,12,4010.94,3.6
TXN0005766,03-05-2020,ITM0393,OUT017,CUS00821,6,3463.69,1.8
TXN0005977,,ITM0150,OUT002,CUS01536,19,2942.05,2.2
TXN0000308,28-08-2018,ITM0310,OUT004,CUS00165,3,1021.15,3.4
TXN0000651,15-10-2019,ITM0035,OUT044,CUS00677,18,1945.60,4.1
TXN0002175,02-12-2021,ITM0252,OUT013,CUS01816,8,3990.43,2.3
TXN0008509,24-06-2021,ITM0409,OUT012,CUS00087,12,395.89,2.5
TXN0009101,02-11-2021,ITM0137,OUT050,CUS00806,13,,
TXN0001472,25-01-2021,ITM0223,OUT001,CUS00792,19,2831.81,2.2
TXN0001042,16-10-2023,ITM0380,OUT008,CUS01532,8,2937.69,4.7
TXN0001001,13-08-2018,ITM0491,OUT008,CUS01367,2,1653.04,
TXN0006017,07-05-2018,ITM0489,OUT033,CUS01995,10,2044.13,4.7
TXN0007089,26-05-2023,ITM0010,OUT043,CUS00375,3,4410.51,2.9
TXN0007282,07-03-2022,ITM0185,OUT006,CUS00023,9,3134.17,
TXN0007382,24-12-2018,ITM0470,OUT046,CUS00420,13,4091.90,1.7
TXN0005963,12-11-2018,ITM0058,OUT027,CUS01548,19,,1.6
TXN0003961,24-01-2022,ITM0262,OUT020,CUS00783,10,4603.87,3.6
TXN0008893,14-09-2022,ITM0191,OUT050,CUS01789,10,3806.44,4.1
TXN0004598,15-05-2023,ITM0121,OUT027,CUS01664,6,2786.32,2.4
TXN0005900,04-04-2020,ITM0222,OUT025,CUS00346,2,3463.84,4.3
TXN0002205,11-06-2023,ITM0114,OUT043,CUS00258,1,1228.83,4.2
TXN0006049,25-11-2020,ITM0232,OUT007,CUS01826,13,4083.27,2.0
TXN0005716,06-07-2023,ITM0237,OUT026,CUS01310,10,1317.66,1.2
TXN0002555,28-08-2018,ITM0057,OUT008,CUS00198,10,3064.64,3.4
TXN0008077,01-02-2019,ITM0085,OUT018,CUS01467,14,3456.83,3.5
TXN0007477,23-08-2020,ITM0400,OUT027,CUS00713,13,,5.0
TXN0000068,10-03-2021,ITM0451,OUT040,CUS01263,6,331.40,1.4
TXN0001443,03-02-2023,ITM0337,OUT005,CUS00264,7,2460.62,4.5
TXN0006424,20-06-2022,ITM0473,OUT035,CUS01958,19,856.96,1.4
TXN0002686,,ITM0398,OUT020,CUS01411,13,1319.08,1.2
TXN0003385,27-06-2018,ITM0311,OUT025,CUS01814,4,2473.71,1.5
TXN0007019,,ITM0270,OUT039,CUS00137,12,4366.47,1.6
TXN0009039,14-03-2020,ITM0007,OUT005,CUS00600,4,2953.28,2.1
TXN0002106,01-09-2019,ITM0039,OUT019,CUS01239,2,4111.39,
TXN0001234,08-06-2020,ITM0286,OUT050,CUS00028,9,,2.1
TXN0002219,12-04-2020,ITM0331,OUT034,CUS00239,9,2070.03,3.1
TXN0000975,29-10-2018,ITM0416,OUT008,CUS01885,9,4189.61,1.6
TXN0006374,23-10-2022,ITM0319,OUT036,CUS00679,12,1004.89,4.1
TXN0010439,23-01-2021,ITM0406,OUT042,CUS00570,19,949.07,2.9
TXN0004153,12-07-2018,ITM0328,OUT010,CUS01433,2,4258.22,
TXN0009338,22-01-2021,ITM0292,OUT038,CUS01973,19,3030.25,3.3
TXN0002722,27-01-2022,ITM0388,OUT033,CUS01094,13,2430.10,1.6
TXN0002326,19-06-2020,ITM0055,OUT044,CUS01846,,1739.37,5.0
TXN0009114,10-09-2022,ITM0325,OUT034,CUS00805,12,3353.28,3.9
TXN0000268,26-01-2018,ITM0151,OUT009,CUS00377,12,2279.39,4.9
TXN0004304,,ITM0102,OUT008,CUS00317,3,4977.87,
TXN0010384,24-07-2018,ITM0305,OUT029,CUS00562,14,3279.81,1.5
TXN0003009,,ITM0402,OUT018,CUS01970,2,1257.41,3.0
TXN0004807,,ITM0383,OUT024,CUS00629,10,2972.00,3.1
TXN0004128,16-05-2023,ITM0023,OUT050,CUS01815,7,754.68,2.2
TXN0005817,11-08-2021,ITM0114,OUT005,CUS00774,15,3901.89,
TXN0000519,15-05-2018,ITM0141,OUT046,CUS01684,9,1793.81,3.4
TXN0006082,14-07-2022,ITM0334,OUT038,CUS01078,6,2810.31,1.7
TXN0010158,28-05-2018,ITM0443,OUT042,CUS00314,17,3845.09,4.5
TXN0003548,20-06-2018,ITM0211,OUT009,CUS01032,15,1090.73,3.0
TXN0004855,14-07-2021,ITM0264,OUT005,CUS00548,2,117.06,3.2
TXN0006408,06-10-2020,ITM0437,OUT024,CUS00785,2,346.55,4.0
TXN0001635,28-11-2022,ITM0074,OUT027,CUS01156,11,14.60,3.3
TXN0008899,16-11-2018,ITM0206,OUT004,CUS01946,,505.42,5.0
TXN0002102,10-02-2019,ITM0286,OUT027,CUS01375,18,1579.02,1.7
TXN0000855,10-12-2019,ITM0495,OUT047,CUS01299,16,1768.46,2.0
TXN0008224,12-06-2022,ITM0040,OUT006,CUS00512,5,4090.50,4.1
TXN0009720,03-04-2023,ITM0399,OUT015,CUS01789,10,1026.35,2.4
TXN0000339,08-07-2023,ITM0138,OUT036,CUS00828,19,541.97,3.5
TXN0001724,16-11-2018,ITM0496,OUT010,CUS01053,1,1989.16,1.2
TXN0010038,13-06-2020,ITM0315,OUT033,CUS00980,19,357.57,3.3
TXN0002278,18-05-2022,ITM0381,OUT039,CUS00427,1,613.49,3.4
TXN0009981,07-09-2019,ITM0066,OUT028,CUS01477,8,3548.09,3.1
TXN0007636,19-11-2019,ITM0368,OUT024,CUS00009,15,597.32,2.4
TXN0008361,27-08-2020,ITM0467,OUT038,CUS00099,11,2896.31,2.1
TXN0009076,03-09-2023,ITM0151,OUT021,CUS01795,17,4480.04,
TXN0008629,06-12-2019,ITM0232,OUT020,CUS00422,13,3480.55,2.5
TXN0004182,03-11-2022,ITM0097,OUT018,CUS00550,20,118.81,4.0
TXN0006074,17-03-2018,ITM0152,OUT026,CUS00416,11,3352.35,
TXN0007722,23-03-2021,ITM0204,OUT015,CUS00880,20,4477.85,2.5
TXN0007189,30-11-2019,ITM0202,OUT043,CUS00092,17,1992.22,2.6
TXN0002584,31-10-2023,ITM0322,OUT050,CUS01791,12,531.73,1.5
TXN0006205,,ITM0378,OUT035,CUS01529,4,1945.60,3.9
TXN0004800,19-05-2021,ITM0119,OUT004,CUS00026,5,1563.37,1.4
TXN0003761,25-03-2021,ITM0358,OUT010,CUS01747,3,3660.16,3.7
TXN0000208,03-06-2021,ITM0055,OUT036,CUS00712,14,3337.12,3.9
TXN0002195,,ITM0416,OUT034,CUS01738,16,2567.94,1.5
TXN0006150,10-01-2018,ITM0468,OUT033,CUS01602,14,1707.94,2.1
TXN0001290,21-12-2022,ITM0124,OUT029,CUS01015,6,4536.55,3.6
TXN0005111,18-08-2022,ITM0082,OUT040,CUS01788,4,3671.56,3.9
TXN0007353,28-09-2021,ITM0171,OUT046,CUS01356,10,4669.63,2.2
TXN0006071,27-12-2019,ITM0292,OUT014,CUS00077,4,1570.49,4.5
TXN0001691,23-01-2019,ITM0254,OUT050,CUS01042,2,691.63,4.5
TXN0007525,01-09-2020,ITM0212,OUT031,CUS01699,19,2162.74,1.4
TXN0003489,01-09-2021,ITM0249,OUT008,CUS00630,13,3423.82,1.9
TXN0006392,21-03-2018,ITM0347,OUT001,CUS01306,14,416.46,3.5
TXN0005717,11-03-2020,ITM0092,OUT002,CUS00022,18,3285.42,4.3
TXN0006984,09-02-2019,ITM0043,OUT041,CUS01356,10,,4.2
TXN0005294,18-08-2021,ITM0403,OUT008,CUS00846,18,1488.95,2.2
TXN0003568,16-10-2019,ITM0313,OUT033,CUS01581,7,2649.17,2.8
TXN0008672,13-11-2019,ITM0222,OUT038,CUS00814,3,2899.12,2.4
TXN0007391,25-04-2022,ITM0179,OUT017,CUS01841,17,4265.23,4.3
TXN0006115,15-11-2018,ITM0248,OUT007,CUS01481,10,4100.52,4.2
TXN0002689,16-12-2019,ITM0069,OUT032,CUS00775,8,2908.45,4.3
TXN0000320,11-11-2023,ITM0276,OUT015,CUS01184,5,3836.55,1.8
TXN0008099,23-08-2021,ITM0396,OUT048,CUS00526,12,4302.08,2.3
TXN0007184,02-08-2020,ITM0087,OUT015,CUS01503,14,1838.45,2.1
TXN0007644,24-07-2023,ITM0011,OUT018,CUS01593,3,2547.95,1.2
TXN0006084,16-03-2020,ITM0184,OUT003,CUS01645,18,4882.76,
TXN0001242,23-06-2022,ITM0281,OUT039,CUS01880,14,2182.58,1.5
TXN0010194,02-03-2018,ITM0145,OUT036,CUS00270,8,3513.80,1.7
TXN0007956,25-12-2021,ITM0437,OUT022,CUS00597,15,3843.32,2.8
TXN0010180,05-05-2019,ITM0430,OUT033,CUS01114,6,2575.69,2.9
TXN0000811,,ITM0031,OUT020,CUS00608,1,4414.44,4.8
TXN0001710,08-04-2020,ITM0091,OUT049,CUS00994,11,2524.98,1.9
TXN0001377,18-10-2019,ITM0288,OUT028,CUS01050,1,2059.24,4.2
TXN0001178,05-04-2023,ITM0045,OUT049,CUS01331,18,2805.98,2.0
TXN0009999,13-11-2020,ITM0340,OUT030,CUS01690,7,1639.65,5.0
TXN0003047,30-10-2019,ITM0073,OUT034,CUS00053,12,1599.38,4.9
TXN0002714,22-09-2021,ITM0210,OUT033,CUS00335,,3538.98,2.0
TXN0009433,28-01-2021,ITM0241,OUT010,CUS01968,1,4012.98,1.9
TXN0000732,22-12-2021,ITM0482,OUT002,CUS00763,12,2009.95,2.5
TXN0008331,18-12-2022,ITM0188,OUT031,CUS00123,11,3635.17,2.1
TXN0005002,29-09-2022,ITM0078,OUT049,CUS01027,,4586.66,1.7
TXN0004628,26-05-2023,ITM0102,OUT014,CUS00980,18,3479.56,3.1
TXN0009384,30-06-2022,ITM0027,OUT047,CUS01271,20,1002.36,1.4
TXN0007082,25-06-2022,ITM0184,OUT004,CUS00351,17,538.08,3.0
TXN0010441,23-04-2023,ITM0010,OUT029,CUS00129,13,739.53,3.1
TXN0006687,06-04-2019,ITM0450,OUT002,CUS01635,9,706.32,4.9
